secuencia,timestamp_envio,timestamp_respuesta,exito,replica_id,latencia_ms,codigo_http,segundo_relativo,experimento,error
511,2026-09-08T04:05:24.297Z,2026-09-08T04:05:24.310Z,1,A,12.223,200,25.550,E0,
512,2026-09-08T04:05:24.348Z,2026-09-08T04:05:24.361Z,1,A,12.595,200,25.601,E0,
513,2026-09-08T04:05:24.397Z,2026-09-08T04:05:24.412Z,1,C,14.360,200,25.650,E0,
514,2026-09-08T04:05:24.447Z,2026-09-08T04:05:24.468Z,1,B,20.954,200,25.700,E0,
515,2026-09-08T04:05:24.498Z,2026-09-08T04:05:24.513Z,1,C,15.644,200,25.751,E0,
516,2026-09-08T04:05:24.548Z,2026-09-08T04:05:24.555Z,1,C,7.532,200,25.801,E0,
517,2026-09-08T04:05:24.598Z,2026-09-08T04:05:24.618Z,1,B,20.299,200,25.851,E0,
518,2026-09-08T04:05:24.648Z,2026-09-08T04:05:24.663Z,1,B,14.950,200,25.901,E0,
519,2026-09-08T04:05:24.697Z,2026-09-08T04:05:24.708Z,1,C,10.782,200,25.950,E0,
520,2026-09-08T04:05:24.748Z,2026-09-08T04:05:24.760Z,1,C,12.178,200,26.001,E0,
521,2026-09-08T04:05:24.798Z,2026-09-08T04:05:24.819Z,1,B,20.742,200,26.051,E0,
522,2026-09-08T04:05:24.847Z,2026-09-08T04:05:24.855Z,1,C,8.053,200,26.100,E0,
523,2026-09-08T04:05:24.898Z,2026-09-08T04:05:24.908Z,1,A,9.700,200,26.151,E0,
524,2026-09-08T04:05:24.947Z,2026-09-08T04:05:24.963Z,1,C,16.338,200,26.200,E0,
525,2026-09-08T04:05:24.998Z,2026-09-08T04:05:25.011Z,1,C,13.452,200,26.251,E0,
526,2026-09-08T04:05:25.048Z,2026-09-08T04:05:25.054Z,1,C,5.908,200,26.301,E0,
527,2026-09-08T04:05:25.098Z,2026-09-08T04:05:25.104Z,1,A,6.152,200,26.351,E0,
528,2026-09-08T04:05:25.148Z,2026-09-08T04:05:25.160Z,1,A,11.929,200,26.401,E0,
529,2026-09-08T04:05:25.198Z,2026-09-08T04:05:25.209Z,1,C,11.222,200,26.451,E0,
530,2026-09-08T04:05:25.248Z,2026-09-08T04:05:25.254Z,1,B,6.702,200,26.501,E0,
531,2026-09-08T04:05:25.299Z,2026-09-08T04:05:25.313Z,1,B,14.093,200,26.552,E0,
532,2026-09-08T04:05:25.348Z,2026-09-08T04:05:25.352Z,1,B,4.209,200,26.601,E0,
533,2026-09-08T04:05:25.397Z,2026-09-08T04:05:25.418Z,1,B,21.243,200,26.650,E0,
534,2026-09-08T04:05:25.448Z,2026-09-08T04:05:25.469Z,1,B,21.143,200,26.701,E0,
535,2026-09-08T04:05:25.498Z,2026-09-08T04:05:25.518Z,1,B,19.918,200,26.751,E0,
536,2026-09-08T04:05:25.548Z,2026-09-08T04:05:25.564Z,1,A,15.774,200,26.801,E0,
537,2026-09-08T04:05:25.598Z,2026-09-08T04:05:25.620Z,1,A,21.925,200,26.851,E0,
538,2026-09-08T04:05:25.648Z,2026-09-08T04:05:25.666Z,1,A,17.723,200,26.901,E0,
539,2026-09-08T04:05:25.697Z,2026-09-08T04:05:25.713Z,1,A,16.236,200,26.950,E0,
540,2026-09-08T04:05:25.748Z,2026-09-08T04:05:25.770Z,1,C,21.942,200,27.001,E0,
541,2026-09-08T04:05:25.797Z,2026-09-08T04:05:25.809Z,1,C,11.747,200,27.050,E0,
542,2026-09-08T04:05:25.847Z,2026-09-08T04:05:25.861Z,1,A,13.743,200,27.100,E0,
543,2026-09-08T04:05:25.898Z,2026-09-08T04:05:25.910Z,1,C,12.069,200,27.151,E0,
544,2026-09-08T04:05:25.948Z,2026-09-08T04:05:25.964Z,1,B,16.066,200,27.201,E0,
545,2026-09-08T04:05:25.998Z,2026-09-08T04:05:26.019Z,1,B,20.999,200,27.251,E0,
546,2026-09-08T04:05:26.048Z,2026-09-08T04:05:26.057Z,1,C,9.464,200,27.301,E0,
547,2026-09-08T04:05:26.098Z,2026-09-08T04:05:26.108Z,1,A,10.828,200,27.351,E0,
548,2026-09-08T04:05:26.148Z,2026-09-08T04:05:26.157Z,1,C,8.942,200,27.401,E0,
549,2026-09-08T04:05:26.197Z,2026-09-08T04:05:26.211Z,1,C,13.369,200,27.450,E0,
550,2026-09-08T04:05:26.248Z,2026-09-08T04:05:26.262Z,1,A,14.065,200,27.501,E0,
551,2026-09-08T04:05:26.298Z,2026-09-08T04:05:26.306Z,1,A,8.127,200,27.551,E0,
552,2026-09-08T04:05:26.348Z,2026-09-08T04:05:26.357Z,1,A,8.350,200,27.601,E0,
553,2026-09-08T04:05:26.405Z,2026-09-08T04:05:26.416Z,1,A,10.193,200,27.658,E0,
554,2026-09-08T04:05:26.447Z,2026-09-08T04:05:26.458Z,1,C,11.252,200,27.700,E0,
555,2026-09-08T04:05:26.498Z,2026-09-08T04:05:26.511Z,1,B,13.447,200,27.751,E0,
556,2026-09-08T04:05:26.548Z,2026-09-08T04:05:26.558Z,1,B,9.535,200,27.801,E0,
557,2026-09-08T04:05:26.598Z,2026-09-08T04:05:26.611Z,1,A,13.281,200,27.851,E0,
558,2026-09-08T04:05:26.647Z,2026-09-08T04:05:26.658Z,1,A,10.277,200,27.900,E0,
559,2026-09-08T04:05:26.698Z,2026-09-08T04:05:26.713Z,1,B,15.111,200,27.951,E0,
560,2026-09-08T04:05:26.748Z,2026-09-08T04:05:26.761Z,1,C,12.611,200,28.001,E0,
561,2026-09-08T04:05:26.798Z,2026-09-08T04:05:26.813Z,1,C,15.090,200,28.051,E0,
562,2026-09-08T04:05:26.847Z,2026-09-08T04:05:26.858Z,1,C,11.315,200,28.100,E0,
563,2026-09-08T04:05:26.898Z,2026-09-08T04:05:26.907Z,1,B,9.034,200,28.151,E0,
564,2026-09-08T04:05:26.948Z,2026-09-08T04:05:26.960Z,1,B,11.454,200,28.201,E0,
565,2026-09-08T04:05:26.998Z,2026-09-08T04:05:27.012Z,1,B,13.796,200,28.251,E0,
566,2026-09-08T04:05:27.048Z,2026-09-08T04:05:27.060Z,1,A,11.947,200,28.301,E0,
567,2026-09-08T04:05:27.098Z,2026-09-08T04:05:27.113Z,1,B,15.923,200,28.351,E0,
568,2026-09-08T04:05:27.148Z,2026-09-08T04:05:27.160Z,1,C,11.812,200,28.401,E0,
569,2026-09-08T04:05:27.198Z,2026-09-08T04:05:27.218Z,1,A,20.351,200,28.451,E0,
570,2026-09-08T04:05:27.248Z,2026-09-08T04:05:27.261Z,1,B,13.432,200,28.501,E0,
571,2026-09-08T04:05:27.298Z,2026-09-08T04:05:27.306Z,1,C,8.023,200,28.551,E0,
572,2026-09-08T04:05:27.348Z,2026-09-08T04:05:27.362Z,1,C,14.197,200,28.601,E0,
573,2026-09-08T04:05:27.398Z,2026-09-08T04:05:27.410Z,1,C,11.691,200,28.651,E0,
574,2026-09-08T04:05:27.448Z,2026-09-08T04:05:27.471Z,1,B,23.884,200,28.701,E0,
575,2026-09-08T04:05:27.498Z,2026-09-08T04:05:27.514Z,1,A,15.355,200,28.751,E0,
576,2026-09-08T04:05:27.548Z,2026-09-08T04:05:27.556Z,1,A,8.362,200,28.801,E0,
577,2026-09-08T04:05:27.598Z,2026-09-08T04:05:27.609Z,1,B,10.944,200,28.851,E0,
578,2026-09-08T04:05:27.648Z,2026-09-08T04:05:27.670Z,1,C,22.401,200,28.901,E0,
579,2026-09-08T04:05:27.697Z,2026-09-08T04:05:27.705Z,1,A,7.325,200,28.950,E0,
580,2026-09-08T04:05:27.748Z,2026-09-08T04:05:27.756Z,1,A,7.718,200,29.001,E0,
581,2026-09-08T04:05:27.798Z,2026-09-08T04:05:27.810Z,1,B,11.869,200,29.051,E0,
582,2026-09-08T04:05:27.847Z,2026-09-08T04:05:27.855Z,1,A,7.356,200,29.100,E0,
583,2026-09-08T04:05:27.898Z,2026-09-08T04:05:27.907Z,1,A,8.896,200,29.151,E0,
584,2026-09-08T04:05:27.948Z,2026-09-08T04:05:27.953Z,1,A,4.761,200,29.201,E0,
585,2026-09-08T04:05:27.998Z,2026-09-08T04:05:28.002Z,1,A,4.482,200,29.251,E0,
586,2026-09-08T04:05:28.048Z,2026-09-08T04:05:28.055Z,1,C,6.986,200,29.301,E0,
587,2026-09-08T04:05:28.098Z,2026-09-08T04:05:28.103Z,1,C,5.268,200,29.351,E0,
588,2026-09-08T04:05:28.148Z,2026-09-08T04:05:28.158Z,1,C,9.579,200,29.401,E0,
589,2026-09-08T04:05:28.198Z,2026-09-08T04:05:28.213Z,1,B,14.815,200,29.451,E0,
590,2026-09-08T04:05:28.247Z,2026-09-08T04:05:28.256Z,1,B,8.395,200,29.500,E0,
591,2026-09-08T04:05:28.298Z,2026-09-08T04:05:28.308Z,1,A,9.871,200,29.551,E0,
592,2026-09-08T04:05:28.348Z,2026-09-08T04:05:28.363Z,1,A,15.590,200,29.601,E0,
593,2026-09-08T04:05:28.398Z,2026-09-08T04:05:28.408Z,1,A,10.352,200,29.651,E0,
594,2026-09-08T04:05:28.448Z,2026-09-08T04:05:28.462Z,1,C,14.707,200,29.701,E0,
595,2026-09-08T04:05:28.498Z,2026-09-08T04:05:28.505Z,1,C,7.132,200,29.751,E0,
596,2026-09-08T04:05:28.547Z,2026-09-08T04:05:28.558Z,1,C,10.369,200,29.800,E0,
597,2026-09-08T04:05:28.598Z,2026-09-08T04:05:28.604Z,1,A,5.854,200,29.851,E0,
598,2026-09-08T04:05:28.647Z,2026-09-08T04:05:28.658Z,1,C,10.443,200,29.900,E0,
599,2026-09-08T04:05:28.698Z,2026-09-08T04:05:28.716Z,1,C,18.376,200,29.951,E0,
600,2026-09-08T04:05:28.748Z,2026-09-08T04:05:28.760Z,1,A,12.236,200,30.001,E0,
601,2026-09-08T04:05:28.798Z,2026-09-08T04:05:28.816Z,1,A,18.773,200,30.051,E0,
602,2026-09-08T04:05:28.847Z,2026-09-08T04:05:28.853Z,1,A,5.981,200,30.100,E0,
603,2026-09-08T04:05:28.898Z,2026-09-08T04:05:28.921Z,1,A,22.841,200,30.151,E0,
604,2026-09-08T04:05:28.948Z,2026-09-08T04:05:28.961Z,1,A,13.143,200,30.201,E0,
605,2026-09-08T04:05:28.998Z,2026-09-08T04:05:29.008Z,1,A,10.026,200,30.251,E0,
606,2026-09-08T04:05:29.048Z,2026-09-08T04:05:29.075Z,1,A,27.241,200,30.301,E0,
607,2026-09-08T04:05:29.098Z,2026-09-08T04:05:29.113Z,1,C,15.032,200,30.351,E0,
608,2026-09-08T04:05:29.148Z,2026-09-08T04:05:29.157Z,1,B,9.111,200,30.401,E0,
609,2026-09-08T04:05:29.198Z,2026-09-08T04:05:29.219Z,1,B,20.458,200,30.451,E0,
610,2026-09-08T04:05:29.248Z,2026-09-08T04:05:29.256Z,1,C,8.015,200,30.501,E0,
611,2026-09-08T04:05:29.298Z,2026-09-08T04:05:29.306Z,1,C,7.654,200,30.551,E0,
612,2026-09-08T04:05:29.348Z,2026-09-08T04:05:29.359Z,1,A,11.028,200,30.601,E0,
613,2026-09-08T04:05:29.397Z,2026-09-08T04:05:29.404Z,1,C,6.812,200,30.650,E0,
614,2026-09-08T04:05:29.447Z,2026-09-08T04:05:29.476Z,1,C,28.340,200,30.700,E0,
615,2026-09-08T04:05:29.498Z,2026-09-08T04:05:29.509Z,1,C,10.504,200,30.751,E0,
616,2026-09-08T04:05:29.547Z,2026-09-08T04:05:29.564Z,1,A,16.850,200,30.800,E0,
617,2026-09-08T04:05:29.598Z,2026-09-08T04:05:29.609Z,1,A,11.138,200,30.851,E0,
618,2026-09-08T04:05:29.648Z,2026-09-08T04:05:29.669Z,1,A,21.123,200,30.901,E0,
619,2026-09-08T04:05:29.698Z,2026-09-08T04:05:29.710Z,1,C,11.908,200,30.951,E0,
620,2026-09-08T04:05:29.748Z,2026-09-08T04:05:29.768Z,1,C,19.298,200,31.001,E0,
621,2026-09-08T04:05:29.798Z,2026-09-08T04:05:29.803Z,1,B,5.008,200,31.051,E0,
622,2026-09-08T04:05:29.848Z,2026-09-08T04:05:29.866Z,1,B,18.368,200,31.101,E0,
623,2026-09-08T04:05:29.898Z,2026-09-08T04:05:29.905Z,1,A,7.252,200,31.151,E0,
624,2026-09-08T04:05:29.947Z,2026-09-08T04:05:29.957Z,1,B,10.106,200,31.200,E0,
625,2026-09-08T04:05:29.998Z,2026-09-08T04:05:30.008Z,1,B,10.507,200,31.251,E0,
626,2026-09-08T04:05:30.047Z,2026-09-08T04:05:30.053Z,1,C,5.261,200,31.300,E0,
627,2026-09-08T04:05:30.098Z,2026-09-08T04:05:30.110Z,1,C,11.577,200,31.351,E0,
628,2026-09-08T04:05:30.148Z,2026-09-08T04:05:30.156Z,1,A,8.159,200,31.401,E0,
629,2026-09-08T04:05:30.198Z,2026-09-08T04:05:30.211Z,1,B,13.751,200,31.451,E0,
630,2026-09-08T04:05:30.248Z,2026-09-08T04:05:30.258Z,1,B,9.949,200,31.501,E0,
631,2026-09-08T04:05:30.297Z,2026-09-08T04:05:30.313Z,1,C,15.822,200,31.550,E0,
632,2026-09-08T04:05:30.347Z,2026-09-08T04:05:30.354Z,1,B,7.016,200,31.600,E0,
633,2026-09-08T04:05:30.397Z,2026-09-08T04:05:30.409Z,1,B,11.850,200,31.650,E0,
634,2026-09-08T04:05:30.447Z,2026-09-08T04:05:30.456Z,1,A,8.563,200,31.701,E0,
635,2026-09-08T04:05:30.497Z,2026-09-08T04:05:30.517Z,1,B,19.797,200,31.750,E0,
636,2026-09-08T04:05:30.548Z,2026-09-08T04:05:30.563Z,1,C,15.466,200,31.801,E0,
637,2026-09-08T04:05:30.598Z,2026-09-08T04:05:30.607Z,1,C,9.174,200,31.851,E0,
638,2026-09-08T04:05:30.648Z,2026-09-08T04:05:30.664Z,1,C,15.750,200,31.901,E0,
639,2026-09-08T04:05:30.697Z,2026-09-08T04:05:30.704Z,1,C,6.571,200,31.950,E0,
640,2026-09-08T04:05:30.748Z,2026-09-08T04:05:30.760Z,1,A,11.723,200,32.001,E0,
641,2026-09-08T04:05:30.798Z,2026-09-08T04:05:30.808Z,1,A,10.040,200,32.051,E0,
642,2026-09-08T04:05:30.847Z,2026-09-08T04:05:30.866Z,1,B,18.750,200,32.100,E0,
643,2026-09-08T04:05:30.897Z,2026-09-08T04:05:30.913Z,1,C,16.119,200,32.150,E0,
644,2026-09-08T04:05:30.948Z,2026-09-08T04:05:30.963Z,1,A,15.497,200,32.201,E0,
645,2026-09-08T04:05:30.998Z,2026-09-08T04:05:31.014Z,1,C,16.710,200,32.251,E0,
646,2026-09-08T04:05:31.048Z,2026-09-08T04:05:31.062Z,1,A,13.887,200,32.301,E0,
647,2026-09-08T04:05:31.097Z,2026-09-08T04:05:31.112Z,1,C,14.429,200,32.350,E0,
648,2026-09-08T04:05:31.148Z,2026-09-08T04:05:31.157Z,1,B,9.417,200,32.401,E0,
649,2026-09-08T04:05:31.198Z,2026-09-08T04:05:31.205Z,1,B,6.578,200,32.451,E0,
650,2026-09-08T04:05:31.247Z,2026-09-08T04:05:31.255Z,1,B,7.878,200,32.500,E0,
651,2026-09-08T04:05:31.298Z,2026-09-08T04:05:31.308Z,1,B,9.946,200,32.551,E0,
652,2026-09-08T04:05:31.347Z,2026-09-08T04:05:31.363Z,1,C,15.788,200,32.600,E0,
653,2026-09-08T04:05:31.398Z,2026-09-08T04:05:31.420Z,1,B,21.762,200,32.651,E0,
654,2026-09-08T04:05:31.448Z,2026-09-08T04:05:31.474Z,1,A,25.973,200,32.701,E0,
655,2026-09-08T04:05:31.498Z,2026-09-08T04:05:31.518Z,1,A,20.411,200,32.751,E0,
656,2026-09-08T04:05:31.547Z,2026-09-08T04:05:31.553Z,1,A,5.178,200,32.800,E0,
657,2026-09-08T04:05:31.598Z,2026-09-08T04:05:31.608Z,1,B,10.568,200,32.851,E0,
658,2026-09-08T04:05:31.648Z,2026-09-08T04:05:31.662Z,1,A,13.796,200,32.901,E0,
659,2026-09-08T04:05:31.697Z,2026-09-08T04:05:31.708Z,1,C,10.613,200,32.950,E0,
660,2026-09-08T04:05:31.748Z,2026-09-08T04:05:31.759Z,1,B,10.870,200,33.001,E0,
661,2026-09-08T04:05:31.798Z,2026-09-08T04:05:31.813Z,1,A,15.666,200,33.051,E0,
662,2026-09-08T04:05:31.848Z,2026-09-08T04:05:31.860Z,1,B,12.291,200,33.101,E0,
663,2026-09-08T04:05:31.898Z,2026-09-08T04:05:31.906Z,1,A,8.677,200,33.151,E0,
664,2026-09-08T04:05:31.948Z,2026-09-08T04:05:31.962Z,1,A,13.767,200,33.201,E0,
665,2026-09-08T04:05:31.998Z,2026-09-08T04:05:32.009Z,1,A,10.495,200,33.251,E0,
666,2026-09-08T04:05:32.048Z,2026-09-08T04:05:32.057Z,1,A,9.145,200,33.301,E0,
667,2026-09-08T04:05:32.098Z,2026-09-08T04:05:32.105Z,1,A,7.235,200,33.351,E0,
668,2026-09-08T04:05:32.148Z,2026-09-08T04:05:32.163Z,1,A,14.552,200,33.401,E0,
669,2026-09-08T04:05:32.197Z,2026-09-08T04:05:32.207Z,1,B,9.850,200,33.450,E0,
670,2026-09-08T04:05:32.248Z,2026-09-08T04:05:32.258Z,1,B,9.832,200,33.501,E0,
671,2026-09-08T04:05:32.298Z,2026-09-08T04:05:32.318Z,1,C,19.547,200,33.551,E0,
672,2026-09-08T04:05:32.348Z,2026-09-08T04:05:32.370Z,1,C,22.151,200,33.601,E0,
673,2026-09-08T04:05:32.398Z,2026-09-08T04:05:32.406Z,1,C,8.039,200,33.651,E0,
674,2026-09-08T04:05:32.447Z,2026-09-08T04:05:32.458Z,1,A,10.446,200,33.700,E0,
675,2026-09-08T04:05:32.497Z,2026-09-08T04:05:32.512Z,1,B,14.813,200,33.750,E0,
676,2026-09-08T04:05:32.548Z,2026-09-08T04:05:32.556Z,1,B,7.599,200,33.801,E0,
677,2026-09-08T04:05:32.598Z,2026-09-08T04:05:32.607Z,1,B,8.444,200,33.851,E0,
678,2026-09-08T04:05:32.647Z,2026-09-08T04:05:32.657Z,1,C,9.897,200,33.900,E0,
679,2026-09-08T04:05:32.698Z,2026-09-08T04:05:32.706Z,1,B,8.329,200,33.951,E0,
680,2026-09-08T04:05:32.748Z,2026-09-08T04:05:32.765Z,1,C,17.164,200,34.001,E0,
681,2026-09-08T04:05:32.798Z,2026-09-08T04:05:32.805Z,1,B,7.030,200,34.051,E0,
682,2026-09-08T04:05:32.848Z,2026-09-08T04:05:32.854Z,1,B,6.058,200,34.101,E0,
683,2026-09-08T04:05:32.898Z,2026-09-08T04:05:32.909Z,1,C,11.235,200,34.151,E0,
684,2026-09-08T04:05:32.948Z,2026-09-08T04:05:32.959Z,1,C,11.346,200,34.201,E0,
685,2026-09-08T04:05:32.998Z,2026-09-08T04:05:33.012Z,1,C,14.526,200,34.251,E0,
686,2026-09-08T04:05:33.047Z,2026-09-08T04:05:33.057Z,1,A,10.314,200,34.300,E0,
687,2026-09-08T04:05:33.098Z,2026-09-08T04:05:33.107Z,1,C,8.455,200,34.351,E0,
688,2026-09-08T04:05:33.147Z,2026-09-08T04:05:33.157Z,1,B,9.778,200,34.400,E0,
689,2026-09-08T04:05:33.197Z,2026-09-08T04:05:33.206Z,1,C,8.599,200,34.450,E0,
690,2026-09-08T04:05:33.247Z,2026-09-08T04:05:33.260Z,1,C,12.304,200,34.500,E0,
691,2026-09-08T04:05:33.297Z,2026-09-08T04:05:33.311Z,1,C,13.606,200,34.550,E0,
692,2026-09-08T04:05:33.347Z,2026-09-08T04:05:33.354Z,1,C,6.635,200,34.600,E0,
693,2026-09-08T04:05:33.398Z,2026-09-08T04:05:33.420Z,1,A,22.113,200,34.651,E0,
694,2026-09-08T04:05:33.448Z,2026-09-08T04:05:33.459Z,1,C,10.790,200,34.701,E0,
695,2026-09-08T04:05:33.498Z,2026-09-08T04:05:33.506Z,1,C,8.043,200,34.751,E0,
696,2026-09-08T04:05:33.548Z,2026-09-08T04:05:33.556Z,1,C,8.589,200,34.801,E0,
697,2026-09-08T04:05:33.598Z,2026-09-08T04:05:33.617Z,1,B,19.188,200,34.851,E0,
698,2026-09-08T04:05:33.648Z,2026-09-08T04:05:33.661Z,1,A,12.675,200,34.901,E0,
699,2026-09-08T04:05:33.698Z,2026-09-08T04:05:33.711Z,1,C,12.872,200,34.951,E0,
700,2026-09-08T04:05:33.748Z,2026-09-08T04:05:33.759Z,1,A,10.820,200,35.001,E0,
701,2026-09-08T04:05:33.797Z,2026-09-08T04:05:33.819Z,1,A,22.204,200,35.050,E0,
702,2026-09-08T04:05:33.848Z,2026-09-08T04:05:33.857Z,1,A,8.921,200,35.101,E0,
703,2026-09-08T04:05:33.897Z,2026-09-08T04:05:33.905Z,1,A,7.356,200,35.150,E0,
704,2026-09-08T04:05:33.948Z,2026-09-08T04:05:33.959Z,1,A,11.139,200,35.201,E0,
705,2026-09-08T04:05:33.998Z,2026-09-08T04:05:34.006Z,1,B,8.621,200,35.251,E0,
706,2026-09-08T04:05:34.048Z,2026-09-08T04:05:34.064Z,1,B,16.074,200,35.301,E0,
707,2026-09-08T04:05:34.098Z,2026-09-08T04:05:34.111Z,1,C,13.023,200,35.351,E0,
708,2026-09-08T04:05:34.147Z,2026-09-08T04:05:34.156Z,1,C,8.979,200,35.400,E0,
709,2026-09-08T04:05:34.198Z,2026-09-08T04:05:34.204Z,1,C,6.043,200,35.451,E0,
710,2026-09-08T04:05:34.248Z,2026-09-08T04:05:34.256Z,1,C,8.246,200,35.501,E0,
711,2026-09-08T04:05:34.298Z,2026-09-08T04:05:34.313Z,1,A,14.721,200,35.551,E0,
712,2026-09-08T04:05:34.348Z,2026-09-08T04:05:34.363Z,1,B,14.619,200,35.601,E0,
713,2026-09-08T04:05:34.398Z,2026-09-08T04:05:34.409Z,1,C,10.819,200,35.651,E0,
714,2026-09-08T04:05:34.447Z,2026-09-08T04:05:34.459Z,1,B,11.722,200,35.700,E0,
715,2026-09-08T04:05:34.497Z,2026-09-08T04:05:34.509Z,1,B,11.926,200,35.750,E0,
716,2026-09-08T04:05:34.548Z,2026-09-08T04:05:34.559Z,1,B,10.593,200,35.801,E0,
717,2026-09-08T04:05:34.597Z,2026-09-08T04:05:34.614Z,1,C,16.494,200,35.850,E0,
718,2026-09-08T04:05:34.647Z,2026-09-08T04:05:34.655Z,1,C,7.789,200,35.900,E0,
719,2026-09-08T04:05:34.697Z,2026-09-08T04:05:34.719Z,1,C,21.834,200,35.950,E0,
720,2026-09-08T04:05:34.748Z,2026-09-08T04:05:34.767Z,1,C,19.194,200,36.001,E0,
721,2026-09-08T04:05:34.798Z,2026-09-08T04:05:34.816Z,1,A,18.023,200,36.051,E0,
722,2026-09-08T04:05:34.848Z,2026-09-08T04:05:34.859Z,1,B,11.557,200,36.101,E0,
723,2026-09-08T04:05:34.897Z,2026-09-08T04:05:34.909Z,1,B,11.549,200,36.151,E0,
724,2026-09-08T04:05:34.948Z,2026-09-08T04:05:34.957Z,1,B,8.840,200,36.201,E0,
725,2026-09-08T04:05:34.998Z,2026-09-08T04:05:35.009Z,1,A,10.729,200,36.251,E0,
726,2026-09-08T04:05:35.047Z,2026-09-08T04:05:35.056Z,1,B,9.018,200,36.300,E0,
727,2026-09-08T04:05:35.098Z,2026-09-08T04:05:35.112Z,1,A,13.692,200,36.351,E0,
728,2026-09-08T04:05:35.147Z,2026-09-08T04:05:35.153Z,1,A,6.105,200,36.400,E0,
729,2026-09-08T04:05:35.198Z,2026-09-08T04:05:35.217Z,1,B,19.073,200,36.451,E0,
730,2026-09-08T04:05:35.247Z,2026-09-08T04:05:35.255Z,1,B,7.513,200,36.500,E0,
731,2026-09-08T04:05:35.298Z,2026-09-08T04:05:35.307Z,1,C,9.008,200,36.551,E0,
732,2026-09-08T04:05:35.348Z,2026-09-08T04:05:35.355Z,1,A,6.572,200,36.601,E0,
733,2026-09-08T04:05:35.398Z,2026-09-08T04:05:35.405Z,1,C,7.108,200,36.651,E0,
734,2026-09-08T04:05:35.448Z,2026-09-08T04:05:35.458Z,1,C,9.341,200,36.701,E0,
735,2026-09-08T04:05:35.499Z,2026-09-08T04:05:35.523Z,1,C,24.092,200,36.752,E0,
736,2026-09-08T04:05:35.548Z,2026-09-08T04:05:35.559Z,1,C,10.984,200,36.801,E0,
737,2026-09-08T04:05:35.598Z,2026-09-08T04:05:35.603Z,1,C,5.072,200,36.851,E0,
738,2026-09-08T04:05:35.647Z,2026-09-08T04:05:35.655Z,1,A,7.597,200,36.900,E0,
739,2026-09-08T04:05:35.698Z,2026-09-08T04:05:35.711Z,1,B,13.038,200,36.951,E0,
740,2026-09-08T04:05:35.748Z,2026-09-08T04:05:35.757Z,1,B,8.113,200,37.001,E0,
741,2026-09-08T04:05:35.798Z,2026-09-08T04:05:35.809Z,1,B,10.428,200,37.051,E0,
742,2026-09-08T04:05:35.847Z,2026-09-08T04:05:35.860Z,1,A,13.180,200,37.100,E0,
743,2026-09-08T04:05:35.898Z,2026-09-08T04:05:35.905Z,1,A,7.482,200,37.151,E0,
744,2026-09-08T04:05:35.948Z,2026-09-08T04:05:35.958Z,1,C,9.902,200,37.201,E0,
745,2026-09-08T04:05:35.998Z,2026-09-08T04:05:36.004Z,1,C,6.773,200,37.251,E0,
746,2026-09-08T04:05:36.048Z,2026-09-08T04:05:36.073Z,1,C,24.894,200,37.301,E0,
747,2026-09-08T04:05:36.097Z,2026-09-08T04:05:36.122Z,1,B,24.658,200,37.350,E0,
748,2026-09-08T04:05:36.148Z,2026-09-08T04:05:36.157Z,1,B,9.450,200,37.401,E0,
749,2026-09-08T04:05:36.198Z,2026-09-08T04:05:36.215Z,1,C,16.786,200,37.451,E0,
750,2026-09-08T04:05:36.247Z,2026-09-08T04:05:36.269Z,1,B,21.970,200,37.500,E0,
751,2026-09-08T04:05:36.298Z,2026-09-08T04:05:36.312Z,1,C,13.694,200,37.551,E0,
752,2026-09-08T04:05:36.347Z,2026-09-08T04:05:36.367Z,1,B,19.958,200,37.600,E0,
753,2026-09-08T04:05:36.398Z,2026-09-08T04:05:36.411Z,1,B,12.695,200,37.651,E0,
754,2026-09-08T04:05:36.447Z,2026-09-08T04:05:36.469Z,1,C,22.415,200,37.700,E0,
755,2026-09-08T04:05:36.497Z,2026-09-08T04:05:36.504Z,1,B,6.879,200,37.750,E0,
756,2026-09-08T04:05:36.547Z,2026-09-08T04:05:36.558Z,1,C,11.042,200,37.800,E0,
757,2026-09-08T04:05:36.598Z,2026-09-08T04:05:36.613Z,1,A,15.580,200,37.851,E0,
758,2026-09-08T04:05:36.648Z,2026-09-08T04:05:36.655Z,1,B,7.158,200,37.901,E0,
759,2026-09-08T04:05:36.698Z,2026-09-08T04:05:36.710Z,1,B,12.221,200,37.951,E0,
760,2026-09-08T04:05:36.748Z,2026-09-08T04:05:36.757Z,1,C,9.149,200,38.001,E0,
761,2026-09-08T04:05:36.797Z,2026-09-08T04:05:36.812Z,1,A,15.016,200,38.050,E0,
762,2026-09-08T04:05:36.848Z,2026-09-08T04:05:36.859Z,1,A,11.273,200,38.101,E0,
763,2026-09-08T04:05:36.898Z,2026-09-08T04:05:36.910Z,1,A,11.670,200,38.151,E0,
764,2026-09-08T04:05:36.947Z,2026-09-08T04:05:36.954Z,1,C,7.046,200,38.200,E0,
765,2026-09-08T04:05:36.998Z,2026-09-08T04:05:37.005Z,1,B,7.215,200,38.251,E0,
766,2026-09-08T04:05:37.048Z,2026-09-08T04:05:37.055Z,1,C,6.861,200,38.301,E0,
767,2026-09-08T04:05:37.097Z,2026-09-08T04:05:37.107Z,1,B,9.981,200,38.350,E0,
768,2026-09-08T04:05:37.148Z,2026-09-08T04:05:37.165Z,1,B,17.482,200,38.401,E0,
