secuencia,timestamp_envio,timestamp_respuesta,exito,replica_id,latencia_ms,codigo_http,segundo_relativo,experimento,error
510,2026-09-08T04:06:13.250Z,2026-09-08T04:06:13.258Z,1,A,8.295,200,25.501,E1,
511,2026-09-08T04:06:13.299Z,2026-09-08T04:06:13.311Z,1,C,11.494,200,25.550,E1,
512,2026-09-08T04:06:13.350Z,2026-09-08T04:06:13.376Z,1,C,26.306,200,25.601,E1,
513,2026-09-08T04:06:13.399Z,2026-09-08T04:06:13.408Z,1,B,8.551,200,25.650,E1,
514,2026-09-08T04:06:13.449Z,2026-09-08T04:06:13.466Z,1,A,16.422,200,25.700,E1,
515,2026-09-08T04:06:13.500Z,2026-09-08T04:06:13.511Z,1,C,11.509,200,25.751,E1,
516,2026-09-08T04:06:13.550Z,2026-09-08T04:06:13.558Z,1,C,7.882,200,25.801,E1,
517,2026-09-08T04:06:13.599Z,2026-09-08T04:06:13.613Z,1,C,13.769,200,25.850,E1,
518,2026-09-08T04:06:13.650Z,2026-09-08T04:06:13.658Z,1,A,7.990,200,25.901,E1,
519,2026-09-08T04:06:13.699Z,2026-09-08T04:06:13.703Z,1,A,4.414,200,25.950,E1,
520,2026-09-08T04:06:13.750Z,2026-09-08T04:06:13.768Z,1,A,18.065,200,26.001,E1,
521,2026-09-08T04:06:13.799Z,2026-09-08T04:06:13.811Z,1,C,12.092,200,26.050,E1,
522,2026-09-08T04:06:13.849Z,2026-09-08T04:06:13.855Z,1,A,5.621,200,26.100,E1,
523,2026-09-08T04:06:13.899Z,2026-09-08T04:06:13.910Z,1,A,11.103,200,26.150,E1,
524,2026-09-08T04:06:13.949Z,2026-09-08T04:06:13.962Z,1,A,12.139,200,26.200,E1,
525,2026-09-08T04:06:14.000Z,2026-09-08T04:06:14.017Z,1,C,17.443,200,26.251,E1,
526,2026-09-08T04:06:14.049Z,2026-09-08T04:06:14.059Z,1,C,9.925,200,26.300,E1,
527,2026-09-08T04:06:14.099Z,2026-09-08T04:06:14.116Z,1,C,16.206,200,26.351,E1,
528,2026-09-08T04:06:14.150Z,2026-09-08T04:06:14.156Z,1,A,6.314,200,26.401,E1,
529,2026-09-08T04:06:14.199Z,2026-09-08T04:06:14.208Z,1,B,8.579,200,26.450,E1,
530,2026-09-08T04:06:14.249Z,2026-09-08T04:06:14.260Z,1,C,10.655,200,26.500,E1,
531,2026-09-08T04:06:14.300Z,2026-09-08T04:06:14.306Z,1,B,6.504,200,26.551,E1,
532,2026-09-08T04:06:14.350Z,2026-09-08T04:06:14.356Z,1,A,6.273,200,26.601,E1,
533,2026-09-08T04:06:14.400Z,2026-09-08T04:06:14.410Z,1,A,9.503,200,26.651,E1,
534,2026-09-08T04:06:14.450Z,2026-09-08T04:06:14.462Z,1,B,11.935,200,26.701,E1,
535,2026-09-08T04:06:14.500Z,2026-09-08T04:06:14.505Z,1,C,5.390,200,26.751,E1,
536,2026-09-08T04:06:14.550Z,2026-09-08T04:06:14.563Z,1,C,13.415,200,26.801,E1,
537,2026-09-08T04:06:14.600Z,2026-09-08T04:06:14.616Z,1,B,16.950,200,26.851,E1,
538,2026-09-08T04:06:14.650Z,2026-09-08T04:06:14.662Z,1,C,12.211,200,26.901,E1,
539,2026-09-08T04:06:14.699Z,2026-09-08T04:06:14.712Z,1,A,13.019,200,26.950,E1,
540,2026-09-08T04:06:14.749Z,2026-09-08T04:06:14.757Z,1,C,7.970,200,27.000,E1,
541,2026-09-08T04:06:14.799Z,2026-09-08T04:06:14.808Z,1,A,8.531,200,27.050,E1,
542,2026-09-08T04:06:14.849Z,2026-09-08T04:06:14.862Z,1,B,13.395,200,27.100,E1,
543,2026-09-08T04:06:14.899Z,2026-09-08T04:06:14.906Z,1,B,6.832,200,27.150,E1,
544,2026-09-08T04:06:14.949Z,2026-09-08T04:06:14.962Z,1,A,12.902,200,27.200,E1,
545,2026-09-08T04:06:14.999Z,2026-09-08T04:06:15.012Z,1,C,12.103,200,27.250,E1,
546,2026-09-08T04:06:15.050Z,2026-09-08T04:06:15.059Z,1,B,9.038,200,27.301,E1,
547,2026-09-08T04:06:15.100Z,2026-09-08T04:06:15.107Z,1,C,6.892,200,27.351,E1,
548,2026-09-08T04:06:15.150Z,2026-09-08T04:06:15.156Z,1,B,6.551,200,27.401,E1,
549,2026-09-08T04:06:15.200Z,2026-09-08T04:06:15.205Z,1,A,5.437,200,27.451,E1,
550,2026-09-08T04:06:15.250Z,2026-09-08T04:06:15.265Z,1,C,15.514,200,27.501,E1,
551,2026-09-08T04:06:15.299Z,2026-09-08T04:06:15.306Z,1,C,7.339,200,27.550,E1,
552,2026-09-08T04:06:15.351Z,2026-09-08T04:06:15.364Z,1,A,12.734,200,27.602,E1,
553,2026-09-08T04:06:15.399Z,2026-09-08T04:06:15.405Z,1,A,5.601,200,27.650,E1,
554,2026-09-08T04:06:15.449Z,2026-09-08T04:06:15.459Z,1,B,9.817,200,27.700,E1,
555,2026-09-08T04:06:15.500Z,2026-09-08T04:06:15.510Z,1,C,10.761,200,27.751,E1,
556,2026-09-08T04:06:15.550Z,2026-09-08T04:06:15.568Z,1,B,18.416,200,27.801,E1,
557,2026-09-08T04:06:15.599Z,2026-09-08T04:06:15.612Z,1,A,13.476,200,27.850,E1,
558,2026-09-08T04:06:15.650Z,2026-09-08T04:06:15.664Z,1,C,14.364,200,27.901,E1,
559,2026-09-08T04:06:15.699Z,2026-09-08T04:06:15.716Z,1,A,16.776,200,27.950,E1,
560,2026-09-08T04:06:15.749Z,2026-09-08T04:06:15.759Z,1,B,9.965,200,28.000,E1,
561,2026-09-08T04:06:15.800Z,2026-09-08T04:06:15.811Z,1,B,10.663,200,28.051,E1,
562,2026-09-08T04:06:15.850Z,2026-09-08T04:06:15.871Z,1,C,20.954,200,28.101,E1,
563,2026-09-08T04:06:15.899Z,2026-09-08T04:06:15.903Z,1,B,4.355,200,28.150,E1,
564,2026-09-08T04:06:15.950Z,2026-09-08T04:06:15.955Z,1,C,5.586,200,28.201,E1,
565,2026-09-08T04:06:15.999Z,2026-09-08T04:06:16.013Z,1,C,14.103,200,28.250,E1,
566,2026-09-08T04:06:16.052Z,2026-09-08T04:06:16.064Z,1,A,11.989,200,28.303,E1,
567,2026-09-08T04:06:16.100Z,2026-09-08T04:06:16.110Z,1,C,10.554,200,28.351,E1,
568,2026-09-08T04:06:16.149Z,2026-09-08T04:06:16.156Z,1,C,6.500,200,28.400,E1,
569,2026-09-08T04:06:16.200Z,2026-09-08T04:06:16.206Z,1,B,5.556,200,28.451,E1,
570,2026-09-08T04:06:16.253Z,2026-09-08T04:06:16.266Z,1,A,12.981,200,28.504,E1,
571,2026-09-08T04:06:16.301Z,2026-09-08T04:06:16.310Z,1,B,8.879,200,28.552,E1,
572,2026-09-08T04:06:16.349Z,2026-09-08T04:06:16.365Z,1,B,15.349,200,28.600,E1,
573,2026-09-08T04:06:16.400Z,2026-09-08T04:06:16.406Z,1,C,5.953,200,28.651,E1,
574,2026-09-08T04:06:16.449Z,2026-09-08T04:06:16.454Z,1,C,5.142,200,28.700,E1,
575,2026-09-08T04:06:16.500Z,2026-09-08T04:06:16.517Z,1,A,17.677,200,28.751,E1,
576,2026-09-08T04:06:16.550Z,2026-09-08T04:06:16.555Z,1,B,5.545,200,28.801,E1,
577,2026-09-08T04:06:16.599Z,2026-09-08T04:06:16.606Z,1,B,6.428,200,28.850,E1,
578,2026-09-08T04:06:16.649Z,2026-09-08T04:06:16.662Z,1,C,13.030,200,28.900,E1,
579,2026-09-08T04:06:16.700Z,2026-09-08T04:06:16.708Z,1,B,8.517,200,28.951,E1,
580,2026-09-08T04:06:16.749Z,2026-09-08T04:06:16.756Z,1,B,7.231,200,29.000,E1,
581,2026-09-08T04:06:16.802Z,2026-09-08T04:06:16.816Z,1,C,13.823,200,29.053,E1,
582,2026-09-08T04:06:16.850Z,2026-09-08T04:06:16.858Z,1,A,8.046,200,29.101,E1,
583,2026-09-08T04:06:16.905Z,2026-09-08T04:06:16.923Z,1,A,17.809,200,29.156,E1,
584,2026-09-08T04:06:16.950Z,2026-09-08T04:06:16.959Z,1,A,8.462,200,29.201,E1,
585,2026-09-08T04:06:17.000Z,2026-09-08T04:06:17.004Z,1,A,4.177,200,29.251,E1,
586,2026-09-08T04:06:17.049Z,2026-09-08T04:06:17.065Z,1,C,15.438,200,29.300,E1,
587,2026-09-08T04:06:17.100Z,2026-09-08T04:06:17.109Z,1,B,8.769,200,29.351,E1,
588,2026-09-08T04:06:17.150Z,2026-09-08T04:06:17.161Z,1,A,11.206,200,29.401,E1,
589,2026-09-08T04:06:17.199Z,2026-09-08T04:06:17.220Z,1,B,20.610,200,29.450,E1,
590,2026-09-08T04:06:17.250Z,2026-09-08T04:06:17.267Z,1,B,16.987,200,29.501,E1,
591,2026-09-08T04:06:17.300Z,2026-09-08T04:06:17.307Z,1,B,6.880,200,29.551,E1,
592,2026-09-08T04:06:17.350Z,2026-09-08T04:06:17.356Z,1,C,5.490,200,29.601,E1,
593,2026-09-08T04:06:17.400Z,2026-09-08T04:06:17.409Z,1,A,9.706,200,29.651,E1,
594,2026-09-08T04:06:17.450Z,2026-09-08T04:06:17.461Z,1,C,11.051,200,29.701,E1,
595,2026-09-08T04:06:17.499Z,2026-09-08T04:06:17.511Z,1,A,11.983,200,29.750,E1,
596,2026-09-08T04:06:17.549Z,2026-09-08T04:06:17.556Z,1,B,6.615,200,29.800,E1,
597,2026-09-08T04:06:17.603Z,2026-09-08T04:06:17.623Z,1,C,20.322,200,29.854,E1,
598,2026-09-08T04:06:17.649Z,2026-09-08T04:06:17.668Z,1,A,18.614,200,29.900,E1,
599,2026-09-08T04:06:17.700Z,2026-09-08T04:06:17.716Z,1,A,16.883,200,29.951,E1,
600,2026-09-08T04:06:17.749Z,2026-09-08T04:06:17.770Z,1,C,20.537,200,30.000,E1,
601,2026-09-08T04:06:17.799Z,2026-09-08T04:06:17.807Z,1,C,7.874,200,30.050,E1,
602,2026-09-08T04:06:17.849Z,2026-09-08T04:06:17.859Z,1,C,9.305,200,30.100,E1,
603,2026-09-08T04:06:17.899Z,2026-09-08T04:06:17.908Z,1,B,9.099,200,30.150,E1,
604,2026-09-08T04:06:17.950Z,2026-09-08T04:06:17.956Z,1,B,6.395,200,30.201,E1,
605,2026-09-08T04:06:17.999Z,2026-09-08T04:06:18.012Z,1,C,12.368,200,30.250,E1,
606,2026-09-08T04:06:18.050Z,2026-09-08T04:06:18.064Z,1,B,14.259,200,30.301,E1,
607,2026-09-08T04:06:18.099Z,2026-09-08T04:06:18.105Z,1,B,5.936,200,30.350,E1,
608,2026-09-08T04:06:18.149Z,2026-09-08T04:06:18.159Z,1,B,10.049,200,30.400,E1,
609,2026-09-08T04:06:18.200Z,2026-09-08T04:06:18.205Z,1,A,5.257,200,30.451,E1,
610,2026-09-08T04:06:18.249Z,2026-09-08T04:06:18.256Z,1,C,6.546,200,30.500,E1,
611,2026-09-08T04:06:18.300Z,2026-09-08T04:06:18.307Z,1,A,7.388,200,30.551,E1,
612,2026-09-08T04:06:18.349Z,2026-09-08T04:06:18.365Z,1,A,15.836,200,30.600,E1,
613,2026-09-08T04:06:18.400Z,2026-09-08T04:06:18.415Z,1,A,15.538,200,30.651,E1,
614,2026-09-08T04:06:18.450Z,2026-09-08T04:06:18.458Z,1,B,8.412,200,30.701,E1,
615,2026-09-08T04:06:18.499Z,2026-09-08T04:06:18.511Z,1,B,11.414,200,30.750,E1,
616,2026-09-08T04:06:18.550Z,2026-09-08T04:06:18.561Z,1,C,11.392,200,30.801,E1,
617,2026-09-08T04:06:18.600Z,2026-09-08T04:06:18.611Z,1,A,11.250,200,30.851,E1,
618,2026-09-08T04:06:18.649Z,2026-09-08T04:06:18.657Z,1,A,7.980,200,30.900,E1,
619,2026-09-08T04:06:18.699Z,2026-09-08T04:06:18.713Z,1,B,13.822,200,30.950,E1,
620,2026-09-08T04:06:18.749Z,2026-09-08T04:06:18.756Z,1,B,6.391,200,31.000,E1,
621,2026-09-08T04:06:18.800Z,2026-09-08T04:06:18.814Z,1,C,13.870,200,31.051,E1,
622,2026-09-08T04:06:18.849Z,2026-09-08T04:06:18.859Z,1,C,9.707,200,31.100,E1,
623,2026-09-08T04:06:18.899Z,2026-09-08T04:06:18.906Z,1,B,6.450,200,31.150,E1,
624,2026-09-08T04:06:18.950Z,2026-09-08T04:06:18.963Z,1,B,13.340,200,31.201,E1,
625,2026-09-08T04:06:19.000Z,2026-09-08T04:06:19.004Z,1,B,4.542,200,31.251,E1,
626,2026-09-08T04:06:19.049Z,2026-09-08T04:06:19.063Z,1,C,13.766,200,31.300,E1,
627,2026-09-08T04:06:19.099Z,2026-09-08T04:06:19.111Z,1,A,11.535,200,31.350,E1,
628,2026-09-08T04:06:19.149Z,2026-09-08T04:06:19.163Z,1,B,13.743,200,31.400,E1,
629,2026-09-08T04:06:19.200Z,2026-09-08T04:06:19.213Z,1,B,12.401,200,31.451,E1,
630,2026-09-08T04:06:19.247Z,2026-09-08T04:06:19.261Z,1,C,14.400,200,31.501,E1,
631,2026-09-08T04:06:19.297Z,2026-09-08T04:06:19.311Z,1,C,14.576,200,31.551,E1,
632,2026-09-08T04:06:19.346Z,2026-09-08T04:06:19.356Z,1,C,9.166,200,31.600,E1,
633,2026-09-08T04:06:19.397Z,2026-09-08T04:06:19.406Z,1,C,9.671,200,31.651,E1,
634,2026-09-08T04:06:19.447Z,2026-09-08T04:06:19.455Z,1,B,8.248,200,31.701,E1,
635,2026-09-08T04:06:19.496Z,2026-09-08T04:06:19.501Z,1,C,4.991,200,31.750,E1,
636,2026-09-08T04:06:19.546Z,2026-09-08T04:06:19.560Z,1,C,13.173,200,31.800,E1,
637,2026-09-08T04:06:19.597Z,2026-09-08T04:06:19.606Z,1,A,8.520,200,31.851,E1,
638,2026-09-08T04:06:19.647Z,2026-09-08T04:06:19.662Z,1,C,15.483,200,31.901,E1,
639,2026-09-08T04:06:19.697Z,2026-09-08T04:06:19.705Z,1,A,8.933,200,31.951,E1,
640,2026-09-08T04:06:19.747Z,2026-09-08T04:06:19.759Z,1,B,11.842,200,32.001,E1,
641,2026-09-08T04:06:19.798Z,2026-09-08T04:06:19.808Z,1,B,10.055,200,32.052,E1,
642,2026-09-08T04:06:19.847Z,2026-09-08T04:06:19.858Z,1,A,11.424,200,32.101,E1,
643,2026-09-08T04:06:19.896Z,2026-09-08T04:06:19.901Z,1,C,5.020,200,32.150,E1,
644,2026-09-08T04:06:19.947Z,2026-09-08T04:06:19.953Z,1,B,6.631,200,32.201,E1,
645,2026-09-08T04:06:19.996Z,2026-09-08T04:06:20.005Z,1,A,9.115,200,32.250,E1,
646,2026-09-08T04:06:20.047Z,2026-09-08T04:06:20.054Z,1,C,7.155,200,32.301,E1,
647,2026-09-08T04:06:20.097Z,2026-09-08T04:06:20.106Z,1,A,8.556,200,32.351,E1,
648,2026-09-08T04:06:20.147Z,2026-09-08T04:06:20.153Z,1,A,6.337,200,32.401,E1,
649,2026-09-08T04:06:20.196Z,2026-09-08T04:06:20.202Z,1,B,5.150,200,32.450,E1,
650,2026-09-08T04:06:20.247Z,2026-09-08T04:06:20.261Z,1,C,14.039,200,32.501,E1,
651,2026-09-08T04:06:20.297Z,2026-09-08T04:06:20.308Z,1,B,10.771,200,32.551,E1,
652,2026-09-08T04:06:20.347Z,2026-09-08T04:06:20.357Z,1,B,10.276,200,32.601,E1,
653,2026-09-08T04:06:20.397Z,2026-09-08T04:06:20.403Z,1,A,6.223,200,32.651,E1,
654,2026-09-08T04:06:20.446Z,2026-09-08T04:06:20.453Z,1,A,6.898,200,32.700,E1,
655,2026-09-08T04:06:20.497Z,2026-09-08T04:06:20.502Z,1,B,5.759,200,32.751,E1,
656,2026-09-08T04:06:20.547Z,2026-09-08T04:06:20.555Z,1,C,8.424,200,32.801,E1,
657,2026-09-08T04:06:20.596Z,2026-09-08T04:06:20.614Z,1,C,17.671,200,32.850,E1,
658,2026-09-08T04:06:20.646Z,2026-09-08T04:06:20.674Z,1,A,27.977,200,32.900,E1,
659,2026-09-08T04:06:20.697Z,2026-09-08T04:06:20.708Z,1,B,11.074,200,32.951,E1,
660,2026-09-08T04:06:20.747Z,2026-09-08T04:06:20.755Z,1,A,8.070,200,33.001,E1,
661,2026-09-08T04:06:20.796Z,2026-09-08T04:06:20.811Z,1,C,15.065,200,33.050,E1,
662,2026-09-08T04:06:20.847Z,2026-09-08T04:06:20.854Z,1,B,7.634,200,33.101,E1,
663,2026-09-08T04:06:20.896Z,2026-09-08T04:06:20.911Z,1,C,14.557,200,33.151,E1,
664,2026-09-08T04:06:20.946Z,2026-09-08T04:06:20.968Z,1,B,21.079,200,33.200,E1,
665,2026-09-08T04:06:20.997Z,2026-09-08T04:06:21.003Z,1,A,6.023,200,33.251,E1,
666,2026-09-08T04:06:21.046Z,2026-09-08T04:06:21.054Z,1,B,7.778,200,33.300,E1,
667,2026-09-08T04:06:21.096Z,2026-09-08T04:06:21.106Z,1,C,9.525,200,33.350,E1,
668,2026-09-08T04:06:21.147Z,2026-09-08T04:06:21.156Z,1,B,9.367,200,33.401,E1,
669,2026-09-08T04:06:21.197Z,2026-09-08T04:06:21.211Z,1,A,14.387,200,33.451,E1,
670,2026-09-08T04:06:21.246Z,2026-09-08T04:06:21.255Z,1,B,8.420,200,33.500,E1,
671,2026-09-08T04:06:21.297Z,2026-09-08T04:06:21.303Z,1,B,6.599,200,33.551,E1,
672,2026-09-08T04:06:21.347Z,2026-09-08T04:06:21.354Z,1,B,7.686,200,33.601,E1,
673,2026-09-08T04:06:21.396Z,2026-09-08T04:06:21.403Z,1,C,6.080,200,33.650,E1,
674,2026-09-08T04:06:21.447Z,2026-09-08T04:06:21.456Z,1,B,9.245,200,33.701,E1,
675,2026-09-08T04:06:21.497Z,2026-09-08T04:06:21.513Z,1,C,15.602,200,33.751,E1,
676,2026-09-08T04:06:21.547Z,2026-09-08T04:06:21.559Z,1,B,12.128,200,33.801,E1,
677,2026-09-08T04:06:21.597Z,2026-09-08T04:06:21.606Z,1,C,9.556,200,33.851,E1,
678,2026-09-08T04:06:21.646Z,2026-09-08T04:06:21.662Z,1,B,15.596,200,33.900,E1,
679,2026-09-08T04:06:21.696Z,2026-09-08T04:06:21.709Z,1,B,12.618,200,33.950,E1,
680,2026-09-08T04:06:21.747Z,2026-09-08T04:06:21.755Z,1,B,8.044,200,34.001,E1,
681,2026-09-08T04:06:21.796Z,2026-09-08T04:06:21.804Z,1,A,8.125,200,34.050,E1,
682,2026-09-08T04:06:21.846Z,2026-09-08T04:06:21.860Z,1,A,13.281,200,34.100,E1,
683,2026-09-08T04:06:21.896Z,2026-09-08T04:06:21.902Z,1,A,5.740,200,34.150,E1,
684,2026-09-08T04:06:21.946Z,2026-09-08T04:06:21.963Z,1,B,16.969,200,34.200,E1,
685,2026-09-08T04:06:21.997Z,2026-09-08T04:06:22.004Z,1,A,7.414,200,34.251,E1,
686,2026-09-08T04:06:22.047Z,2026-09-08T04:06:22.057Z,1,C,9.972,200,34.301,E1,
687,2026-09-08T04:06:22.096Z,2026-09-08T04:06:22.109Z,1,A,12.496,200,34.350,E1,
688,2026-09-08T04:06:22.147Z,2026-09-08T04:06:22.155Z,1,A,8.494,200,34.401,E1,
689,2026-09-08T04:06:22.197Z,2026-09-08T04:06:22.214Z,1,C,16.679,200,34.451,E1,
690,2026-09-08T04:06:22.247Z,2026-09-08T04:06:22.261Z,1,A,14.258,200,34.501,E1,
691,2026-09-08T04:06:22.297Z,2026-09-08T04:06:22.310Z,1,C,12.887,200,34.551,E1,
692,2026-09-08T04:06:22.346Z,2026-09-08T04:06:22.364Z,1,C,18.049,200,34.600,E1,
693,2026-09-08T04:06:22.397Z,2026-09-08T04:06:22.413Z,1,A,15.946,200,34.651,E1,
694,2026-09-08T04:06:22.446Z,2026-09-08T04:06:22.469Z,1,C,22.159,200,34.700,E1,
695,2026-09-08T04:06:22.497Z,2026-09-08T04:06:22.503Z,1,A,6.514,200,34.751,E1,
696,2026-09-08T04:06:22.547Z,2026-09-08T04:06:22.551Z,1,A,4.622,200,34.801,E1,
697,2026-09-08T04:06:22.597Z,2026-09-08T04:06:22.607Z,1,C,10.475,200,34.851,E1,
698,2026-09-08T04:06:22.646Z,2026-09-08T04:06:22.665Z,1,C,19.083,200,34.900,E1,
699,2026-09-08T04:06:22.698Z,2026-09-08T04:06:22.718Z,1,C,19.468,200,34.952,E1,
700,2026-09-08T04:06:22.746Z,2026-09-08T04:06:22.756Z,1,A,10.409,200,35.000,E1,
701,2026-09-08T04:06:22.797Z,2026-09-08T04:06:22.808Z,1,A,11.521,200,35.051,E1,
702,2026-09-08T04:06:22.846Z,2026-09-08T04:06:22.861Z,1,C,14.725,200,35.100,E1,
703,2026-09-08T04:06:22.897Z,2026-09-08T04:06:22.915Z,1,A,18.143,200,35.151,E1,
704,2026-09-08T04:06:22.947Z,2026-09-08T04:06:22.958Z,1,C,11.543,200,35.201,E1,
705,2026-09-08T04:06:22.997Z,2026-09-08T04:06:23.008Z,1,A,11.404,200,35.251,E1,
706,2026-09-08T04:06:23.046Z,2026-09-08T04:06:23.051Z,1,A,5.133,200,35.300,E1,
707,2026-09-08T04:06:23.098Z,2026-09-08T04:06:23.119Z,1,A,20.815,200,35.352,E1,
708,2026-09-08T04:06:23.147Z,2026-09-08T04:06:23.174Z,1,C,27.201,200,35.401,E1,
709,2026-09-08T04:06:23.197Z,2026-09-08T04:06:23.209Z,1,C,12.255,200,35.451,E1,
710,2026-09-08T04:06:23.247Z,2026-09-08T04:06:23.262Z,1,C,15.017,200,35.501,E1,
711,2026-09-08T04:06:23.297Z,2026-09-08T04:06:23.306Z,1,C,9.350,200,35.551,E1,
712,2026-09-08T04:06:23.346Z,2026-09-08T04:06:23.361Z,1,A,14.383,200,35.600,E1,
713,2026-09-08T04:06:23.396Z,2026-09-08T04:06:23.403Z,1,C,7.138,200,35.650,E1,
714,2026-09-08T04:06:23.446Z,2026-09-08T04:06:23.462Z,1,A,16.074,200,35.700,E1,
715,2026-09-08T04:06:23.497Z,2026-09-08T04:06:23.507Z,1,A,10.433,200,35.751,E1,
716,2026-09-08T04:06:23.547Z,2026-09-08T04:06:23.556Z,1,A,9.484,200,35.801,E1,
717,2026-09-08T04:06:23.596Z,2026-09-08T04:06:23.601Z,1,C,4.733,200,35.850,E1,
718,2026-09-08T04:06:23.646Z,2026-09-08T04:06:23.663Z,1,C,16.287,200,35.900,E1,
719,2026-09-08T04:06:23.697Z,2026-09-08T04:06:23.717Z,1,C,19.617,200,35.951,E1,
720,2026-09-08T04:06:23.747Z,2026-09-08T04:06:23.751Z,1,C,4.311,200,36.001,E1,
721,2026-09-08T04:06:23.796Z,2026-09-08T04:06:23.801Z,1,C,4.455,200,36.050,E1,
722,2026-09-08T04:06:23.846Z,2026-09-08T04:06:23.872Z,1,A,26.049,200,36.100,E1,
723,2026-09-08T04:06:23.896Z,2026-09-08T04:06:23.901Z,1,A,4.773,200,36.150,E1,
724,2026-09-08T04:06:23.947Z,2026-09-08T04:06:23.952Z,1,C,5.186,200,36.201,E1,
725,2026-09-08T04:06:23.997Z,2026-09-08T04:06:24.011Z,1,A,13.950,200,36.251,E1,
726,2026-09-08T04:06:24.046Z,2026-09-08T04:06:24.060Z,1,A,14.366,200,36.300,E1,
727,2026-09-08T04:06:24.097Z,2026-09-08T04:06:24.109Z,1,C,12.052,200,36.351,E1,
728,2026-09-08T04:06:24.147Z,2026-09-08T04:06:24.152Z,1,C,5.199,200,36.401,E1,
729,2026-09-08T04:06:24.196Z,2026-09-08T04:06:24.201Z,1,A,4.970,200,36.450,E1,
730,2026-09-08T04:06:24.247Z,2026-09-08T04:06:24.262Z,1,C,15.015,200,36.501,E1,
731,2026-09-08T04:06:24.297Z,2026-09-08T04:06:24.306Z,1,A,9.149,200,36.551,E1,
732,2026-09-08T04:06:24.346Z,2026-09-08T04:06:24.354Z,1,A,7.442,200,36.600,E1,
733,2026-09-08T04:06:24.397Z,2026-09-08T04:06:24.421Z,1,C,23.458,200,36.651,E1,
734,2026-09-08T04:06:24.447Z,2026-09-08T04:06:24.460Z,1,A,13.257,200,36.701,E1,
735,2026-09-08T04:06:24.496Z,2026-09-08T04:06:24.502Z,1,A,5.347,200,36.750,E1,
736,2026-09-08T04:06:24.547Z,2026-09-08T04:06:24.555Z,1,A,8.317,200,36.801,E1,
737,2026-09-08T04:06:24.597Z,2026-09-08T04:06:24.616Z,1,A,19.546,200,36.851,E1,
738,2026-09-08T04:06:24.646Z,2026-09-08T04:06:24.669Z,1,A,22.326,200,36.900,E1,
739,2026-09-08T04:06:24.697Z,2026-09-08T04:06:24.709Z,1,C,12.124,200,36.951,E1,
740,2026-09-08T04:06:24.747Z,2026-09-08T04:06:24.754Z,1,C,6.416,200,37.001,E1,
741,2026-09-08T04:06:24.797Z,2026-09-08T04:06:24.807Z,1,C,10.315,200,37.051,E1,
742,2026-09-08T04:06:24.847Z,2026-09-08T04:06:24.853Z,1,C,5.958,200,37.101,E1,
743,2026-09-08T04:06:24.896Z,2026-09-08T04:06:24.907Z,1,C,10.493,200,37.150,E1,
744,2026-09-08T04:06:24.947Z,2026-09-08T04:06:24.954Z,1,A,7.151,200,37.201,E1,
745,2026-09-08T04:06:24.997Z,2026-09-08T04:06:25.005Z,1,C,8.728,200,37.251,E1,
746,2026-09-08T04:06:25.047Z,2026-09-08T04:06:25.059Z,1,C,11.836,200,37.301,E1,
747,2026-09-08T04:06:25.097Z,2026-09-08T04:06:25.103Z,1,A,6.197,200,37.351,E1,
748,2026-09-08T04:06:25.147Z,2026-09-08T04:06:25.172Z,1,A,24.870,200,37.401,E1,
749,2026-09-08T04:06:25.196Z,2026-09-08T04:06:25.209Z,1,A,12.726,200,37.450,E1,
750,2026-09-08T04:06:25.246Z,2026-09-08T04:06:25.259Z,1,C,13.156,200,37.500,E1,
751,2026-09-08T04:06:25.296Z,2026-09-08T04:06:25.312Z,1,A,15.299,200,37.551,E1,
752,2026-09-08T04:06:25.347Z,2026-09-08T04:06:25.355Z,1,A,7.631,200,37.601,E1,
753,2026-09-08T04:06:25.397Z,2026-09-08T04:06:25.405Z,1,C,8.379,200,37.651,E1,
754,2026-09-08T04:06:25.447Z,2026-09-08T04:06:25.454Z,1,A,6.964,200,37.701,E1,
755,2026-09-08T04:06:25.497Z,2026-09-08T04:06:25.511Z,1,A,14.113,200,37.751,E1,
756,2026-09-08T04:06:25.547Z,2026-09-08T04:06:25.555Z,1,C,8.298,200,37.801,E1,
757,2026-09-08T04:06:25.596Z,2026-09-08T04:06:25.607Z,1,A,10.479,200,37.850,E1,
758,2026-09-08T04:06:25.647Z,2026-09-08T04:06:25.659Z,1,A,11.773,200,37.901,E1,
759,2026-09-08T04:06:25.697Z,2026-09-08T04:06:25.707Z,1,A,10.341,200,37.951,E1,
760,2026-09-08T04:06:25.747Z,2026-09-08T04:06:25.760Z,1,A,13.013,200,38.001,E1,
761,2026-09-08T04:06:25.796Z,2026-09-08T04:06:25.814Z,1,C,18.166,200,38.050,E1,
762,2026-09-08T04:06:25.847Z,2026-09-08T04:06:25.865Z,1,C,18.293,200,38.101,E1,
763,2026-09-08T04:06:25.897Z,2026-09-08T04:06:25.920Z,1,C,23.371,200,38.151,E1,
764,2026-09-08T04:06:25.947Z,2026-09-08T04:06:25.957Z,1,A,9.874,200,38.201,E1,
765,2026-09-08T04:06:25.997Z,2026-09-08T04:06:26.001Z,1,A,4.346,200,38.251,E1,
766,2026-09-08T04:06:26.047Z,2026-09-08T04:06:26.056Z,1,A,9.268,200,38.301,E1,
767,2026-09-08T04:06:26.096Z,2026-09-08T04:06:26.103Z,1,A,6.440,200,38.350,E1,
