secuencia,timestamp_envio,timestamp_respuesta,exito,replica_id,latencia_ms,codigo_http,segundo_relativo,experimento,error
258,2026-09-08T04:07:00.171Z,2026-09-08T04:07:00.175Z,1,B,4.077,200,12.901,E1,
259,2026-09-08T04:07:00.221Z,2026-09-08T04:07:00.227Z,1,C,6.201,200,12.951,E1,
260,2026-09-08T04:07:00.270Z,2026-09-08T04:07:00.275Z,1,B,4.196,200,13.000,E1,
261,2026-09-08T04:07:00.321Z,2026-09-08T04:07:00.327Z,1,A,6.373,200,13.051,E1,
262,2026-09-08T04:07:00.371Z,2026-09-08T04:07:00.378Z,1,C,7.488,200,13.101,E1,
263,2026-09-08T04:07:00.420Z,2026-09-08T04:07:00.434Z,1,A,13.914,200,13.150,E1,
264,2026-09-08T04:07:00.471Z,2026-09-08T04:07:00.479Z,1,A,8.299,200,13.201,E1,
265,2026-09-08T04:07:00.520Z,2026-09-08T04:07:00.526Z,1,C,5.899,200,13.250,E1,
266,2026-09-08T04:07:00.571Z,2026-09-08T04:07:00.583Z,1,C,12.173,200,13.301,E1,
267,2026-09-08T04:07:00.621Z,2026-09-08T04:07:00.636Z,1,A,15.283,200,13.351,E1,
268,2026-09-08T04:07:00.671Z,2026-09-08T04:07:00.684Z,1,B,13.492,200,13.401,E1,
269,2026-09-08T04:07:00.721Z,2026-09-08T04:07:00.728Z,1,B,7.059,200,13.451,E1,
270,2026-09-08T04:07:00.770Z,2026-09-08T04:07:00.789Z,1,B,19.121,200,13.500,E1,
271,2026-09-08T04:07:00.821Z,2026-09-08T04:07:00.833Z,1,C,12.396,200,13.551,E1,
272,2026-09-08T04:07:00.871Z,2026-09-08T04:07:00.888Z,1,C,17.208,200,13.601,E1,
273,2026-09-08T04:07:00.921Z,2026-09-08T04:07:00.930Z,1,A,9.519,200,13.651,E1,
274,2026-09-08T04:07:00.971Z,2026-09-08T04:07:00.981Z,1,C,10.056,200,13.701,E1,
275,2026-09-08T04:07:01.021Z,2026-09-08T04:07:01.031Z,1,B,9.727,200,13.751,E1,
276,2026-09-08T04:07:01.071Z,2026-09-08T04:07:01.078Z,1,B,6.807,200,13.801,E1,
277,2026-09-08T04:07:01.120Z,2026-09-08T04:07:01.127Z,1,C,6.486,200,13.850,E1,
278,2026-09-08T04:07:01.171Z,2026-09-08T04:07:01.176Z,1,B,5.621,200,13.901,E1,
279,2026-09-08T04:07:01.221Z,2026-09-08T04:07:01.228Z,1,C,7.132,200,13.951,E1,
280,2026-09-08T04:07:01.270Z,2026-09-08T04:07:01.277Z,1,C,6.871,200,14.000,E1,
281,2026-09-08T04:07:01.321Z,2026-09-08T04:07:01.336Z,1,C,14.511,200,14.051,E1,
282,2026-09-08T04:07:01.371Z,2026-09-08T04:07:01.395Z,1,B,23.369,200,14.101,E1,
283,2026-09-08T04:07:01.421Z,2026-09-08T04:07:01.429Z,1,B,8.667,200,14.151,E1,
284,2026-09-08T04:07:01.471Z,2026-09-08T04:07:01.484Z,1,B,13.495,200,14.201,E1,
285,2026-09-08T04:07:01.521Z,2026-09-08T04:07:01.529Z,1,A,8.275,200,14.250,E1,
286,2026-09-08T04:07:01.571Z,2026-09-08T04:07:01.587Z,1,B,16.259,200,14.301,E1,
287,2026-09-08T04:07:01.621Z,2026-09-08T04:07:01.634Z,1,C,13.041,200,14.351,E1,
288,2026-09-08T04:07:01.671Z,2026-09-08T04:07:01.686Z,1,C,14.606,200,14.401,E1,
289,2026-09-08T04:07:01.721Z,2026-09-08T04:07:01.727Z,1,A,6.557,200,14.451,E1,
290,2026-09-08T04:07:01.771Z,2026-09-08T04:07:01.779Z,1,C,8.151,200,14.501,E1,
291,2026-09-08T04:07:01.820Z,2026-09-08T04:07:01.830Z,1,A,10.196,200,14.550,E1,
292,2026-09-08T04:07:01.871Z,2026-09-08T04:07:01.879Z,1,B,8.385,200,14.601,E1,
293,2026-09-08T04:07:01.921Z,2026-09-08T04:07:01.944Z,1,A,22.742,200,14.651,E1,
294,2026-09-08T04:07:01.970Z,2026-09-08T04:07:01.987Z,1,C,16.734,200,14.700,E1,
295,2026-09-08T04:07:02.021Z,2026-09-08T04:07:02.033Z,1,B,11.752,200,14.751,E1,
296,2026-09-08T04:07:02.071Z,2026-09-08T04:07:02.075Z,1,B,3.818,200,14.801,E1,
297,2026-09-08T04:07:02.121Z,2026-09-08T04:07:02.138Z,1,A,16.898,200,14.851,E1,
298,2026-09-08T04:07:02.171Z,2026-09-08T04:07:02.178Z,1,A,6.964,200,14.901,E1,
299,2026-09-08T04:07:02.220Z,2026-09-08T04:07:02.225Z,1,B,4.879,200,14.950,E1,
300,2026-09-08T04:07:02.270Z,2026-09-08T04:07:02.281Z,1,C,10.228,200,15.000,E1,
301,2026-09-08T04:07:02.321Z,2026-09-08T04:07:02.326Z,1,A,5.697,200,15.051,E1,
302,2026-09-08T04:07:02.371Z,2026-09-08T04:07:02.392Z,1,C,21.107,200,15.101,E1,
303,2026-09-08T04:07:02.421Z,2026-09-08T04:07:02.426Z,1,A,4.904,200,15.151,E1,
304,2026-09-08T04:07:02.471Z,2026-09-08T04:07:02.491Z,1,C,20.166,200,15.201,E1,
305,2026-09-08T04:07:02.520Z,2026-09-08T04:07:02.525Z,1,C,4.418,200,15.250,E1,
306,2026-09-08T04:07:02.571Z,2026-09-08T04:07:02.582Z,1,C,11.316,200,15.301,E1,
307,2026-09-08T04:07:02.621Z,2026-09-08T04:07:02.641Z,1,A,19.890,200,15.351,E1,
308,2026-09-08T04:07:02.671Z,2026-09-08T04:07:02.685Z,1,C,13.934,200,15.401,E1,
309,2026-09-08T04:07:02.721Z,2026-09-08T04:07:02.726Z,1,C,4.788,200,15.451,E1,
310,2026-09-08T04:07:02.771Z,2026-09-08T04:07:02.794Z,1,A,23.509,200,15.501,E1,
311,2026-09-08T04:07:02.821Z,2026-09-08T04:07:02.846Z,1,C,25.221,200,15.551,E1,
312,2026-09-08T04:07:02.871Z,2026-09-08T04:07:02.886Z,1,A,15.676,200,15.601,E1,
313,2026-09-08T04:07:02.921Z,2026-09-08T04:07:02.936Z,1,C,14.961,200,15.651,E1,
314,2026-09-08T04:07:02.971Z,2026-09-08T04:07:02.976Z,1,C,5.138,200,15.701,E1,
315,2026-09-08T04:07:03.020Z,2026-09-08T04:07:03.028Z,1,C,7.281,200,15.750,E1,
316,2026-09-08T04:07:03.071Z,2026-09-08T04:07:03.095Z,1,C,24.457,200,15.801,E1,
317,2026-09-08T04:07:03.120Z,2026-09-08T04:07:03.134Z,1,C,13.296,200,15.850,E1,
318,2026-09-08T04:07:03.171Z,2026-09-08T04:07:03.178Z,1,C,6.512,200,15.901,E1,
319,2026-09-08T04:07:03.221Z,2026-09-08T04:07:03.233Z,1,C,11.477,200,15.951,E1,
320,2026-09-08T04:07:03.271Z,2026-09-08T04:07:03.293Z,1,A,22.524,200,16.001,E1,
321,2026-09-08T04:07:03.321Z,2026-09-08T04:07:03.326Z,1,C,5.026,200,16.051,E1,
322,2026-09-08T04:07:03.371Z,2026-09-08T04:07:03.387Z,1,C,16.030,200,16.101,E1,
323,2026-09-08T04:07:03.420Z,2026-09-08T04:07:03.431Z,1,C,10.392,200,16.150,E1,
324,2026-09-08T04:07:03.470Z,2026-09-08T04:07:03.479Z,1,C,8.568,200,16.200,E1,
325,2026-09-08T04:07:03.521Z,2026-09-08T04:07:03.541Z,1,A,20.210,200,16.251,E1,
326,2026-09-08T04:07:03.570Z,2026-09-08T04:07:03.576Z,1,A,5.649,200,16.300,E1,
327,2026-09-08T04:07:03.620Z,2026-09-08T04:07:03.631Z,1,A,10.767,200,16.350,E1,
328,2026-09-08T04:07:03.670Z,2026-09-08T04:07:03.675Z,1,A,4.396,200,16.400,E1,
329,2026-09-08T04:07:03.720Z,2026-09-08T04:07:03.731Z,1,A,10.576,200,16.450,E1,
330,2026-09-08T04:07:03.771Z,2026-09-08T04:07:03.778Z,1,A,6.535,200,16.501,E1,
331,2026-09-08T04:07:03.821Z,2026-09-08T04:07:03.832Z,1,C,11.287,200,16.551,E1,
332,2026-09-08T04:07:03.871Z,2026-09-08T04:07:03.881Z,1,A,10.811,200,16.601,E1,
333,2026-09-08T04:07:03.921Z,2026-09-08T04:07:03.926Z,1,A,5.360,200,16.651,E1,
334,2026-09-08T04:07:03.970Z,2026-09-08T04:07:03.979Z,1,C,8.900,200,16.700,E1,
335,2026-09-08T04:07:04.020Z,2026-09-08T04:07:04.034Z,1,C,13.449,200,16.750,E1,
336,2026-09-08T04:07:04.071Z,2026-09-08T04:07:04.088Z,1,A,16.983,200,16.801,E1,
337,2026-09-08T04:07:04.120Z,2026-09-08T04:07:04.131Z,1,A,10.549,200,16.850,E1,
338,2026-09-08T04:07:04.170Z,2026-09-08T04:07:04.177Z,1,C,6.344,200,16.900,E1,
339,2026-09-08T04:07:04.221Z,2026-09-08T04:07:04.233Z,1,A,12.157,200,16.951,E1,
340,2026-09-08T04:07:04.271Z,2026-09-08T04:07:04.291Z,1,C,20.549,200,17.001,E1,
341,2026-09-08T04:07:04.320Z,2026-09-08T04:07:04.326Z,1,C,5.467,200,17.050,E1,
342,2026-09-08T04:07:04.371Z,2026-09-08T04:07:04.382Z,1,C,11.273,200,17.101,E1,
343,2026-09-08T04:07:04.421Z,2026-09-08T04:07:04.439Z,1,C,17.703,200,17.151,E1,
344,2026-09-08T04:07:04.471Z,2026-09-08T04:07:04.491Z,1,C,20.216,200,17.201,E1,
345,2026-09-08T04:07:04.521Z,2026-09-08T04:07:04.535Z,1,A,13.665,200,17.251,E1,
346,2026-09-08T04:07:04.571Z,2026-09-08T04:07:04.581Z,1,A,10.029,200,17.301,E1,
347,2026-09-08T04:07:04.621Z,2026-09-08T04:07:04.628Z,1,A,7.135,200,17.351,E1,
348,2026-09-08T04:07:04.670Z,2026-09-08T04:07:04.674Z,1,A,4.334,200,17.400,E1,
349,2026-09-08T04:07:04.721Z,2026-09-08T04:07:04.735Z,1,A,14.342,200,17.451,E1,
350,2026-09-08T04:07:04.771Z,2026-09-08T04:07:04.783Z,1,A,12.489,200,17.501,E1,
351,2026-09-08T04:07:04.821Z,2026-09-08T04:07:04.830Z,1,C,8.669,200,17.551,E1,
352,2026-09-08T04:07:04.871Z,2026-09-08T04:07:04.888Z,1,C,16.476,200,17.601,E1,
353,2026-09-08T04:07:04.921Z,2026-09-08T04:07:04.938Z,1,C,17.221,200,17.651,E1,
354,2026-09-08T04:07:04.971Z,2026-09-08T04:07:04.978Z,1,A,6.745,200,17.701,E1,
355,2026-09-08T04:07:05.020Z,2026-09-08T04:07:05.030Z,1,C,10.270,200,17.750,E1,
356,2026-09-08T04:07:05.071Z,2026-09-08T04:07:05.096Z,1,C,24.804,200,17.801,E1,
357,2026-09-08T04:07:05.120Z,2026-09-08T04:07:05.128Z,1,C,7.694,200,17.850,E1,
358,2026-09-08T04:07:05.171Z,2026-09-08T04:07:05.184Z,1,A,13.144,200,17.901,E1,
359,2026-09-08T04:07:05.221Z,2026-09-08T04:07:05.246Z,1,A,24.939,200,17.951,E1,
360,2026-09-08T04:07:05.271Z,2026-09-08T04:07:05.295Z,1,C,23.403,200,18.001,E1,
361,2026-09-08T04:07:05.321Z,2026-09-08T04:07:05.327Z,1,C,6.450,200,18.051,E1,
362,2026-09-08T04:07:05.370Z,2026-09-08T04:07:05.378Z,1,C,7.875,200,18.100,E1,
363,2026-09-08T04:07:05.420Z,2026-09-08T04:07:05.437Z,1,C,17.239,200,18.150,E1,
364,2026-09-08T04:07:05.471Z,2026-09-08T04:07:05.479Z,1,C,8.277,200,18.201,E1,
365,2026-09-08T04:07:05.520Z,2026-09-08T04:07:05.528Z,1,A,7.081,200,18.250,E1,
366,2026-09-08T04:07:05.571Z,2026-09-08T04:07:05.580Z,1,C,9.288,200,18.301,E1,
367,2026-09-08T04:07:05.621Z,2026-09-08T04:07:05.634Z,1,A,12.740,200,18.351,E1,
368,2026-09-08T04:07:05.670Z,2026-09-08T04:07:05.689Z,1,C,18.345,200,18.400,E1,
369,2026-09-08T04:07:05.721Z,2026-09-08T04:07:05.730Z,1,A,8.187,200,18.451,E1,
370,2026-09-08T04:07:05.771Z,2026-09-08T04:07:05.781Z,1,A,9.971,200,18.501,E1,
371,2026-09-08T04:07:05.821Z,2026-09-08T04:07:05.832Z,1,A,11.114,200,18.551,E1,
372,2026-09-08T04:07:05.871Z,2026-09-08T04:07:05.884Z,1,A,12.595,200,18.601,E1,
373,2026-09-08T04:07:05.921Z,2026-09-08T04:07:05.926Z,1,A,4.707,200,18.651,E1,
374,2026-09-08T04:07:05.971Z,2026-09-08T04:07:05.991Z,1,A,19.760,200,18.701,E1,
375,2026-09-08T04:07:06.021Z,2026-09-08T04:07:06.032Z,1,C,10.408,200,18.751,E1,
376,2026-09-08T04:07:06.071Z,2026-09-08T04:07:06.098Z,1,C,26.339,200,18.801,E1,
377,2026-09-08T04:07:06.121Z,2026-09-08T04:07:06.132Z,1,A,11.381,200,18.851,E1,
378,2026-09-08T04:07:06.171Z,2026-09-08T04:07:06.182Z,1,C,11.568,200,18.901,E1,
379,2026-09-08T04:07:06.221Z,2026-09-08T04:07:06.233Z,1,A,12.718,200,18.951,E1,
380,2026-09-08T04:07:06.271Z,2026-09-08T04:07:06.281Z,1,C,10.081,200,19.001,E1,
381,2026-09-08T04:07:06.321Z,2026-09-08T04:07:06.331Z,1,C,10.292,200,19.051,E1,
382,2026-09-08T04:07:06.371Z,2026-09-08T04:07:06.391Z,1,C,19.497,200,19.101,E1,
383,2026-09-08T04:07:06.421Z,2026-09-08T04:07:06.433Z,1,C,12.233,200,19.151,E1,
384,2026-09-08T04:07:06.470Z,2026-09-08T04:07:06.492Z,1,C,21.452,200,19.200,E1,
385,2026-09-08T04:07:06.521Z,2026-09-08T04:07:06.534Z,1,C,13.277,200,19.251,E1,
386,2026-09-08T04:07:06.571Z,2026-09-08T04:07:06.585Z,1,A,13.934,200,19.301,E1,
387,2026-09-08T04:07:06.621Z,2026-09-08T04:07:06.633Z,1,A,11.524,200,19.351,E1,
388,2026-09-08T04:07:06.670Z,2026-09-08T04:07:06.687Z,1,C,16.992,200,19.400,E1,
389,2026-09-08T04:07:06.721Z,2026-09-08T04:07:06.728Z,1,C,6.991,200,19.451,E1,
390,2026-09-08T04:07:06.770Z,2026-09-08T04:07:06.791Z,1,C,20.984,200,19.500,E1,
391,2026-09-08T04:07:06.821Z,2026-09-08T04:07:06.831Z,1,C,10.266,200,19.551,E1,
392,2026-09-08T04:07:06.871Z,2026-09-08T04:07:06.879Z,1,A,8.136,200,19.601,E1,
393,2026-09-08T04:07:06.921Z,2026-09-08T04:07:06.927Z,1,A,6.605,200,19.651,E1,
394,2026-09-08T04:07:06.971Z,2026-09-08T04:07:06.991Z,1,A,20.114,200,19.701,E1,
395,2026-09-08T04:07:07.021Z,2026-09-08T04:07:07.036Z,1,A,15.014,200,19.751,E1,
396,2026-09-08T04:07:07.071Z,2026-09-08T04:07:07.094Z,1,C,23.170,200,19.801,E1,
397,2026-09-08T04:07:07.121Z,2026-09-08T04:07:07.135Z,1,A,13.967,200,19.851,E1,
398,2026-09-08T04:07:07.171Z,2026-09-08T04:07:07.192Z,1,C,21.209,200,19.901,E1,
399,2026-09-08T04:07:07.220Z,2026-09-08T04:07:07.242Z,1,A,22.104,200,19.950,E1,
400,2026-09-08T04:07:07.271Z,2026-09-08T04:07:07.277Z,1,C,6.531,200,20.001,E1,
401,2026-09-08T04:07:07.321Z,2026-09-08T04:07:07.325Z,1,C,3.788,200,20.051,E1,
402,2026-09-08T04:07:07.371Z,2026-09-08T04:07:07.379Z,1,A,7.866,200,20.101,E1,
403,2026-09-08T04:07:07.421Z,2026-09-08T04:07:07.430Z,1,A,9.405,200,20.151,E1,
404,2026-09-08T04:07:07.471Z,2026-09-08T04:07:07.483Z,1,A,12.288,200,20.201,E1,
405,2026-09-08T04:07:07.524Z,2026-09-08T04:07:07.531Z,1,A,6.577,200,20.254,E1,
406,2026-09-08T04:07:07.572Z,2026-09-08T04:07:07.584Z,1,C,11.453,200,20.302,E1,
407,2026-09-08T04:07:07.622Z,2026-09-08T04:07:07.636Z,1,C,14.718,200,20.351,E1,
408,2026-09-08T04:07:07.670Z,2026-09-08T04:07:07.686Z,1,C,15.572,200,20.400,E1,
409,2026-09-08T04:07:07.721Z,2026-09-08T04:07:07.727Z,1,A,5.598,200,20.451,E1,
410,2026-09-08T04:07:07.770Z,2026-09-08T04:07:07.780Z,1,A,10.240,200,20.500,E1,
411,2026-09-08T04:07:07.820Z,2026-09-08T04:07:07.840Z,1,A,20.037,200,20.550,E1,
412,2026-09-08T04:07:07.880Z,2026-09-08T04:07:07.884Z,1,A,4.522,200,20.610,E1,
413,2026-09-08T04:07:07.921Z,2026-09-08T04:07:07.926Z,1,C,5.367,200,20.651,E1,
414,2026-09-08T04:07:07.970Z,2026-09-08T04:07:07.976Z,1,A,5.520,200,20.700,E1,
415,2026-09-08T04:07:08.020Z,2026-09-08T04:07:08.039Z,1,C,19.298,200,20.750,E1,
416,2026-09-08T04:07:08.071Z,2026-09-08T04:07:08.084Z,1,A,13.580,200,20.801,E1,
417,2026-09-08T04:07:08.120Z,2026-09-08T04:07:08.129Z,1,C,8.851,200,20.850,E1,
418,2026-09-08T04:07:08.170Z,2026-09-08T04:07:08.187Z,1,C,16.245,200,20.900,E1,
419,2026-09-08T04:07:08.221Z,2026-09-08T04:07:08.243Z,1,C,21.618,200,20.951,E1,
420,2026-09-08T04:07:08.271Z,2026-09-08T04:07:08.276Z,1,C,5.459,200,21.001,E1,
421,2026-09-08T04:07:08.321Z,2026-09-08T04:07:08.328Z,1,C,7.120,200,21.051,E1,
422,2026-09-08T04:07:08.371Z,2026-09-08T04:07:08.383Z,1,C,11.639,200,21.101,E1,
423,2026-09-08T04:07:08.420Z,2026-09-08T04:07:08.440Z,1,C,19.541,200,21.150,E1,
424,2026-09-08T04:07:08.470Z,2026-09-08T04:07:08.485Z,1,A,14.416,200,21.200,E1,
425,2026-09-08T04:07:08.520Z,2026-09-08T04:07:08.534Z,1,C,13.831,200,21.250,E1,
426,2026-09-08T04:07:08.571Z,2026-09-08T04:07:08.583Z,1,C,12.199,200,21.301,E1,
427,2026-09-08T04:07:08.621Z,2026-09-08T04:07:08.642Z,1,A,21.728,200,21.351,E1,
428,2026-09-08T04:07:08.671Z,2026-09-08T04:07:08.676Z,1,C,5.205,200,21.400,E1,
429,2026-09-08T04:07:08.721Z,2026-09-08T04:07:08.738Z,1,A,16.334,200,21.451,E1,
430,2026-09-08T04:07:08.771Z,2026-09-08T04:07:08.782Z,1,A,10.604,200,21.501,E1,
431,2026-09-08T04:07:08.820Z,2026-09-08T04:07:08.835Z,1,C,14.931,200,21.550,E1,
432,2026-09-08T04:07:08.871Z,2026-09-08T04:07:08.885Z,1,A,14.302,200,21.601,E1,
433,2026-09-08T04:07:08.920Z,2026-09-08T04:07:08.931Z,1,A,10.987,200,21.650,E1,
434,2026-09-08T04:07:08.971Z,2026-09-08T04:07:08.983Z,1,A,11.737,200,21.701,E1,
435,2026-09-08T04:07:09.020Z,2026-09-08T04:07:09.029Z,1,A,8.702,200,21.750,E1,
436,2026-09-08T04:07:09.071Z,2026-09-08T04:07:09.095Z,1,C,23.671,200,21.801,E1,
437,2026-09-08T04:07:09.120Z,2026-09-08T04:07:09.142Z,1,C,21.953,200,21.850,E1,
438,2026-09-08T04:07:09.171Z,2026-09-08T04:07:09.186Z,1,A,14.942,200,21.901,E1,
439,2026-09-08T04:07:09.220Z,2026-09-08T04:07:09.234Z,1,C,13.770,200,21.950,E1,
440,2026-09-08T04:07:09.271Z,2026-09-08T04:07:09.293Z,1,C,21.734,200,22.001,E1,
441,2026-09-08T04:07:09.321Z,2026-09-08T04:07:09.333Z,1,A,11.674,200,22.051,E1,
442,2026-09-08T04:07:09.370Z,2026-09-08T04:07:09.380Z,1,A,9.307,200,22.100,E1,
443,2026-09-08T04:07:09.421Z,2026-09-08T04:07:09.430Z,1,A,8.790,200,22.151,E1,
444,2026-09-08T04:07:09.471Z,2026-09-08T04:07:09.484Z,1,A,12.570,200,22.201,E1,
445,2026-09-08T04:07:09.520Z,2026-09-08T04:07:09.527Z,1,A,6.316,200,22.250,E1,
446,2026-09-08T04:07:09.570Z,2026-09-08T04:07:09.579Z,1,A,9.057,200,22.300,E1,
447,2026-09-08T04:07:09.621Z,2026-09-08T04:07:09.630Z,1,A,8.933,200,22.351,E1,
448,2026-09-08T04:07:09.670Z,2026-09-08T04:07:09.686Z,1,A,15.524,200,22.400,E1,
449,2026-09-08T04:07:09.721Z,2026-09-08T04:07:09.730Z,1,A,9.273,200,22.451,E1,
450,2026-09-08T04:07:09.771Z,2026-09-08T04:07:09.778Z,1,C,6.995,200,22.501,E1,
451,2026-09-08T04:07:09.821Z,2026-09-08T04:07:09.843Z,1,A,22.154,200,22.551,E1,
452,2026-09-08T04:07:09.870Z,2026-09-08T04:07:09.880Z,1,C,9.332,200,22.600,E1,
453,2026-09-08T04:07:09.921Z,2026-09-08T04:07:09.926Z,1,C,4.719,200,22.651,E1,
454,2026-09-08T04:07:09.971Z,2026-09-08T04:07:09.998Z,1,C,26.568,200,22.701,E1,
455,2026-09-08T04:07:10.021Z,2026-09-08T04:07:10.039Z,1,A,18.550,200,22.751,E1,
456,2026-09-08T04:07:10.071Z,2026-09-08T04:07:10.078Z,1,C,7.443,200,22.801,E1,
457,2026-09-08T04:07:10.121Z,2026-09-08T04:07:10.141Z,1,C,20.376,200,22.851,E1,
458,2026-09-08T04:07:10.170Z,2026-09-08T04:07:10.183Z,1,A,12.609,200,22.900,E1,
459,2026-09-08T04:07:10.221Z,2026-09-08T04:07:10.228Z,1,C,7.321,200,22.951,E1,
460,2026-09-08T04:07:10.271Z,2026-09-08T04:07:10.285Z,1,C,14.085,200,23.001,E1,
461,2026-09-08T04:07:10.320Z,2026-09-08T04:07:10.334Z,1,C,14.248,200,23.050,E1,
462,2026-09-08T04:07:10.371Z,2026-09-08T04:07:10.387Z,1,C,16.438,200,23.101,E1,
463,2026-09-08T04:07:10.421Z,2026-09-08T04:07:10.438Z,1,A,16.842,200,23.151,E1,
464,2026-09-08T04:07:10.471Z,2026-09-08T04:07:10.492Z,1,A,21.040,200,23.201,E1,
465,2026-09-08T04:07:10.521Z,2026-09-08T04:07:10.527Z,1,A,6.243,200,23.251,E1,
466,2026-09-08T04:07:10.570Z,2026-09-08T04:07:10.586Z,1,A,15.768,200,23.300,E1,
467,2026-09-08T04:07:10.621Z,2026-09-08T04:07:10.628Z,1,A,7.305,200,23.351,E1,
468,2026-09-08T04:07:10.670Z,2026-09-08T04:07:10.685Z,1,A,14.192,200,23.400,E1,
469,2026-09-08T04:07:10.721Z,2026-09-08T04:07:10.734Z,1,C,12.864,200,23.451,E1,
470,2026-09-08T04:07:10.771Z,2026-09-08T04:07:10.777Z,1,A,5.951,200,23.501,E1,
471,2026-09-08T04:07:10.821Z,2026-09-08T04:07:10.828Z,1,A,6.514,200,23.551,E1,
472,2026-09-08T04:07:10.871Z,2026-09-08T04:07:10.885Z,1,A,13.430,200,23.601,E1,
473,2026-09-08T04:07:10.921Z,2026-09-08T04:07:10.942Z,1,C,20.399,200,23.651,E1,
474,2026-09-08T04:07:10.971Z,2026-09-08T04:07:10.989Z,1,C,18.442,200,23.701,E1,
475,2026-09-08T04:07:11.021Z,2026-09-08T04:07:11.029Z,1,C,8.229,200,23.751,E1,
476,2026-09-08T04:07:11.071Z,2026-09-08T04:07:11.096Z,1,A,25.343,200,23.801,E1,
477,2026-09-08T04:07:11.121Z,2026-09-08T04:07:11.138Z,1,C,17.326,200,23.851,E1,
478,2026-09-08T04:07:11.171Z,2026-09-08T04:07:11.187Z,1,A,16.045,200,23.901,E1,
479,2026-09-08T04:07:11.220Z,2026-09-08T04:07:11.227Z,1,A,6.546,200,23.950,E1,
480,2026-09-08T04:07:11.271Z,2026-09-08T04:07:11.276Z,1,A,4.847,200,24.001,E1,
481,2026-09-08T04:07:11.321Z,2026-09-08T04:07:11.340Z,1,A,19.303,200,24.050,E1,
482,2026-09-08T04:07:11.370Z,2026-09-08T04:07:11.381Z,1,A,10.319,200,24.100,E1,
483,2026-09-08T04:07:11.421Z,2026-09-08T04:07:11.446Z,1,C,24.555,200,24.151,E1,
484,2026-09-08T04:07:11.471Z,2026-09-08T04:07:11.476Z,1,A,5.249,200,24.201,E1,
485,2026-09-08T04:07:11.521Z,2026-09-08T04:07:11.533Z,1,C,11.403,200,24.251,E1,
486,2026-09-08T04:07:11.570Z,2026-09-08T04:07:11.589Z,1,C,19.277,200,24.300,E1,
487,2026-09-08T04:07:11.621Z,2026-09-08T04:07:11.632Z,1,A,10.876,200,24.351,E1,
488,2026-09-08T04:07:11.671Z,2026-09-08T04:07:11.688Z,1,A,16.875,200,24.401,E1,
489,2026-09-08T04:07:11.720Z,2026-09-08T04:07:11.736Z,1,C,16.136,200,24.450,E1,
490,2026-09-08T04:07:11.771Z,2026-09-08T04:07:11.796Z,1,A,24.754,200,24.501,E1,
491,2026-09-08T04:07:11.821Z,2026-09-08T04:07:11.843Z,1,A,21.811,200,24.551,E1,
492,2026-09-08T04:07:11.870Z,2026-09-08T04:07:11.878Z,1,A,8.062,200,24.600,E1,
493,2026-09-08T04:07:11.921Z,2026-09-08T04:07:11.945Z,1,A,23.949,200,24.651,E1,
494,2026-09-08T04:07:11.971Z,2026-09-08T04:07:11.991Z,1,C,20.109,200,24.701,E1,
495,2026-09-08T04:07:12.020Z,2026-09-08T04:07:12.032Z,1,A,12.055,200,24.750,E1,
496,2026-09-08T04:07:12.071Z,2026-09-08T04:07:12.080Z,1,C,9.204,200,24.801,E1,
497,2026-09-08T04:07:12.120Z,2026-09-08T04:07:12.137Z,1,C,17.356,200,24.850,E1,
498,2026-09-08T04:07:12.171Z,2026-09-08T04:07:12.177Z,1,C,6.514,200,24.901,E1,
499,2026-09-08T04:07:12.220Z,2026-09-08T04:07:12.237Z,1,A,16.378,200,24.950,E1,
500,2026-09-08T04:07:12.271Z,2026-09-08T04:07:12.284Z,1,C,13.107,200,25.001,E1,
501,2026-09-08T04:07:12.321Z,2026-09-08T04:07:12.332Z,1,C,11.460,200,25.051,E1,
502,2026-09-08T04:07:12.370Z,2026-09-08T04:07:12.391Z,1,C,20.785,200,25.100,E1,
503,2026-09-08T04:07:12.420Z,2026-09-08T04:07:12.428Z,1,C,7.390,200,25.150,E1,
504,2026-09-08T04:07:12.470Z,2026-09-08T04:07:12.485Z,1,A,14.739,200,25.200,E1,
505,2026-09-08T04:07:12.520Z,2026-09-08T04:07:12.526Z,1,A,6.084,200,25.250,E1,
506,2026-09-08T04:07:12.570Z,2026-09-08T04:07:12.589Z,1,C,18.175,200,25.300,E1,
507,2026-09-08T04:07:12.621Z,2026-09-08T04:07:12.643Z,1,A,22.106,200,25.351,E1,
508,2026-09-08T04:07:12.670Z,2026-09-08T04:07:12.682Z,1,C,11.368,200,25.400,E1,
509,2026-09-08T04:07:12.721Z,2026-09-08T04:07:12.741Z,1,A,20.150,200,25.451,E1,
510,2026-09-08T04:07:12.770Z,2026-09-08T04:07:12.782Z,1,C,12.096,200,25.500,E1,
511,2026-09-08T04:07:12.821Z,2026-09-08T04:07:12.828Z,1,A,7.280,200,25.551,E1,
512,2026-09-08T04:07:12.870Z,2026-09-08T04:07:12.876Z,1,A,5.631,200,25.600,E1,
513,2026-09-08T04:07:12.921Z,2026-09-08T04:07:12.940Z,1,C,19.220,200,25.651,E1,
514,2026-09-08T04:07:12.971Z,2026-09-08T04:07:12.989Z,1,A,18.191,200,25.701,E1,
515,2026-09-08T04:07:13.021Z,2026-09-08T04:07:13.030Z,1,A,9.349,200,25.751,E1,
